Timestamp,Income,Outcome,Balance,Date,week_day,week_day_name,is_holiday,tax_day,rate_russ,real_inflation,target_inflation,real_target_diff,rate_usa
2017-01-09,1.3430284451958885,1.487864846148386,-0.1448364009524976,2017-01-09,0,Mon,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-10,1.0686103210858036,1.1941824549802276,-0.125572133894424,2017-01-10,1,Tue,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-11,0.9444291149567445,0.9366625183417425,0.007766596615002008,2017-01-11,2,Wen,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-12,1.6722020837242924,0.8753789642569223,0.7968231194673701,2017-01-12,3,Thu,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-13,0.9559239896622695,0.9756451203419984,-0.019721130679728804,2017-01-13,4,Fri,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-16,1.0823413586798478,1.0243449325493723,0.05799642613047551,2017-01-16,0,Mon,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-17,0.8963335667054485,1.4483640095249777,-0.5520304428195292,2017-01-17,1,Tue,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-18,0.7547589142354276,0.8795602298573381,-0.12480131562191044,2017-01-18,2,Wen,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-19,0.9498771712289817,0.9552678729316222,-0.005390701702640444,2017-01-19,3,Thu,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-20,1.0241865620952701,1.1380867931497325,-0.11390023105446234,2017-01-20,4,Fri,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-23,1.1107177636043406,1.2200637878081988,-0.1093460242038582,2017-01-23,0,Mon,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-24,1.0404757744250093,0.967099810132594,0.07337596429241522,2017-01-24,1,Tue,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-25,1.0799640656748748,1.1937266380122407,-0.11376257233736586,2017-01-25,2,Wen,False,1,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-26,0.9782956311800286,1.112359273893516,-0.13406364271348736,2017-01-26,3,Thu,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-27,1.196395889745701,1.395696227360433,-0.19930033761473198,2017-01-27,4,Fri,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-30,1.3037324465467592,1.461530955066114,-0.15779850851935473,2017-01-30,0,Mon,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-01-31,1.2604019846416386,1.2874019288241763,-0.026999944182537705,2017-01-31,1,Tue,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-02-01,0.9535028694125403,0.8601942251291382,0.09330864428340202,2017-02-01,2,Wen,False,0,10.0,4.6,4.0,-0.5999999999999996,1.25
2017-02-02,0.9822268561291105,0.8989108102198515,0.083316045909259,2017-02-02,3,Thu,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-03,0.9875557893465012,0.9807645904058155,0.006791198940685694,2017-02-03,4,Fri,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-06,0.9111923489453346,0.9434745893533297,-0.0322822404079951,2017-02-06,0,Mon,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-07,0.9119310502594479,0.9532203415877984,-0.041289291328350575,2017-02-07,1,Tue,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-08,1.1024221678878618,0.9054784032195878,0.196943764668274,2017-02-08,2,Wen,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-09,1.5010317916895224,1.0717165026728905,0.42931528901663185,2017-02-09,3,Thu,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-10,1.147702380212817,0.9641494958447594,0.1835528843680576,2017-02-10,4,Fri,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-13,1.1024737343208666,1.29294362217197,-0.1904698878511033,2017-02-13,0,Mon,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-14,0.982352785046438,1.0685305557955502,-0.08617777074911226,2017-02-14,1,Tue,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-15,1.0797501307895907,1.0455795814722522,0.03417054931733854,2017-02-15,2,Wen,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-16,1.1274411676292124,0.8573460728820845,0.2700950947471279,2017-02-16,3,Thu,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-17,1.002798216997122,0.9187118264698813,0.08408639052724065,2017-02-17,4,Fri,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-20,1.119652580240115,1.1444110985216633,-0.024758518281548403,2017-02-20,0,Mon,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-21,1.2875369255930598,1.1564679953704227,0.1310689302226371,2017-02-21,1,Tue,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-22,1.4351970639838416,1.4220301184427053,0.013166945541136288,2017-02-22,2,Wen,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-27,1.7643707025122455,1.882873212382471,-0.11850250987022548,2017-02-27,0,Mon,False,1,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-02-28,1.5010317916895224,1.711702920347701,-0.2106711286581786,2017-02-28,1,Tue,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-03-01,0.9424913810469185,1.1401593375688304,-0.19766795652191183,2017-03-01,2,Wen,False,0,9.75,4.3,4.0,-0.2999999999999998,1.5
2017-03-02,1.0302432793328802,0.8674934692546655,0.16274981007821465,2017-03-02,3,Thu,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-03,0.9810719145252401,0.9122794827942109,0.06879243173102922,2017-03-03,4,Fri,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-06,1.0009637632255912,1.089702311078183,-0.08873854785259172,2017-03-06,0,Mon,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-07,0.9395876075006451,0.8876461851668224,0.05194142233382271,2017-03-07,1,Tue,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-09,1.3561953907370246,1.0635391427698004,0.2926562479672241,2017-03-09,3,Thu,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-10,1.126412496190397,1.0095617742266925,0.1168507219637045,2017-03-10,4,Fri,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-13,1.2392066376686697,1.4088631729015693,-0.16965653523289959,2017-03-13,0,Mon,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-14,1.47469790060725,1.1213323624027178,0.3533655382045322,2017-03-14,1,Tue,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-15,1.2574723947705782,1.2484538243002399,0.009018570470338272,2017-03-15,2,Wen,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-16,1.0262417627898632,0.9844830493915376,0.0417587133983256,2017-03-16,3,Thu,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-17,1.0907661067399257,1.0308713149319388,0.05989479180798685,2017-03-17,4,Fri,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-20,1.3166945541136161,1.4351970639838416,-0.11850250987022548,2017-03-20,0,Mon,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-21,1.167639682907712,1.0765658477006557,0.09107383520705636,2017-03-21,1,Tue,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-22,1.1074993506207047,1.0837461450372363,0.023753205583468384,2017-03-22,2,Wen,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-23,1.111859819429625,1.0325245714137308,0.0793352480158942,2017-03-23,3,Thu,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
2017-03-24,1.0974852936672381,1.114761417822829,-0.017276124155590766,2017-03-24,4,Fri,False,0,9.75,4.1,4.0,-0.09999999999999964,1.5
